route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
D,B20150614WKD,B20150614WKD_047050_D..S14R,CONEY ISLAND - STILLWELL AV,1,,D..S14R
D,B20150614WKD,B20150614WKD_044100_D..S14R,CONEY ISLAND - STILLWELL AV,1,,D..S14R
D,B20150614WKD,B20150614WKD_051700_D..S14R,CONEY ISLAND - STILLWELL AV,1,,D..S14R
D,B20150614WKD,B20150614WKD_050850_D..S14R,CONEY ISLAND - STILLWELL AV,1,,D..S14R
D,B20150614WKD,B20150614WKD_050100_D..S14R,CONEY ISLAND - STILLWELL AV,1,,D..S14R
D,B20150614WKD,B20150614WKD_044900_D..S14R,CONEY ISLAND - STILLWELL AV,1,,D..S14R
D,B20150614WKD,B20150614WKD_049900_D..S78R,CONEY ISLAND - STILLWELL AV,1,,D..S78R
E,B20150614WKD,B20150614WKD_008850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_024850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_010850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_026850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_012850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_028850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_014850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_030850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_016850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_032300_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_143000_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_018850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_033800_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_020850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_022850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_147800_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_146600_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_149300_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_150850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_144200_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_145400_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_008850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_024850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_147400_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_010850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_026850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_148950_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_012850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_028850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_014850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_030850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_016850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_032850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_018850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_034850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_143500_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_020850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_144700_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_022850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_145900_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_150850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SAT,B20150614SAT_142300_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SUN,B20150614SUN_008850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SUN,B20150614SUN_024850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SUN,B20150614SUN_142850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SUN,B20150614SUN_010850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SUN,B20150614SUN_026850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SUN,B20150614SUN_012850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SUN,B20150614SUN_028850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SUN,B20150614SUN_146850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SUN,B20150614SUN_014850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SUN,B20150614SUN_030850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SUN,B20150614SUN_148850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SUN,B20150614SUN_016850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SUN,B20150614SUN_032850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SUN,B20150614SUN_150850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SUN,B20150614SUN_018850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SUN,B20150614SUN_034850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SUN,B20150614SUN_020850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SUN,B20150614SUN_022850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614SUN,B20150614SUN_144850_E..N05R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N05R
E,B20150614WKD,B20150614WKD_112000_E..N55R,JAMAICA - 179 ST,0,,E..N55R
E,B20150614WKD,B20150614WKD_102800_E..N55R,JAMAICA - 179 ST,0,,E..N55R
E,B20150614WKD,B20150614WKD_116000_E..N55R,JAMAICA - 179 ST,0,,E..N55R
E,B20150614WKD,B20150614WKD_104850_E..N55R,JAMAICA - 179 ST,0,,E..N55R
E,B20150614WKD,B20150614WKD_048450_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_059650_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_070700_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_081950_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_093050_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_103700_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_050000_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_061700_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_072950_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_084100_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_094650_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_105650_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_050400_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_088900_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_099700_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_111450_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_051700_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_062950_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_042050_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_053800_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_065350_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_076700_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_087650_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_098350_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_109800_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_044100_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_055700_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_096900_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_107700_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_045300_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_056450_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_067800_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_078950_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_090050_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_100550_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_046450_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_057700_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_101600_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_113450_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_054500_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_065950_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_047500_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_058650_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_069950_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_081100_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_092500_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_103300_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_052500_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_063550_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_074450_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_085700_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_096400_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_107050_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_042850_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_095250_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_106250_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_100850_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_112400_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_054900_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_066550_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_077450_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_088350_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_099300_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_110950_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_044700_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_056100_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_067200_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_078100_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_089500_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_100000_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_045900_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_057100_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_068450_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_079700_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_090650_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_101300_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_112950_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_047000_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_058050_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_069100_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_080450_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_091100_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_102050_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_114000_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_048050_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_059050_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_048800_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_060050_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_071450_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_082700_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_093650_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_104100_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_104500_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_049200_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_060550_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_049600_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_061200_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_072100_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_083450_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_094100_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_105350_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_108300_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_098750_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_110450_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_091900_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_102500_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_052850_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_064150_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_075100_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_086450_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_097350_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_108850_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_053350_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_064700_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_075950_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_087050_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_097800_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_109350_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_043500_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_051250_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_062350_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_073700_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_084950_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_095800_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_106600_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_052100_E..N66R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N66R
E,B20150614WKD,B20150614WKD_054200_E..N70R,KEW GARDENS - UNION TPKE,0,,E..N70R
E,B20150614WKD,B20150614WKD_050700_E..N70R,KEW GARDENS - UNION TPKE,0,,E..N70R
E,B20150614WKD,B20150614WKD_055300_E..N70R,KEW GARDENS - UNION TPKE,0,,E..N70R
E,B20150614WKD,B20150614WKD_037550_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_115500_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_127050_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_138800_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_038750_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_117500_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_128950_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_140800_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_122800_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_039950_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_119100_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_131200_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_035300_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_124500_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_036500_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_115000_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_126400_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_041250_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_118550_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_130400_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_141800_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_118000_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_129600_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_123400_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_134800_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_122200_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_133800_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_124000_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_135800_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_125200_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_136800_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_116500_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_127500_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_117000_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_128200_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_139800_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
E,B20150614WKD,B20150614WKD_119800_E..N72R,JAMAICA CENTER - PARSONS/ARCHER,0,,E..N72R
